year,grid_import_capacity_[MWh],grid_export_capacity,P_wind,P_solar,wind_PPA,solar_PPA,grid_import_tariff,export_revenues,max_loads,min_loads,RES,RES_constraint,RES_grid_constraint,NH3_potential_3h,NH3_potential_2h,NH3_potential,excess_after_min,NH3_supplied_after_RES,H2_supplied_after_RES,min_loads_after_RES,excess_after_max,max_loads_after_RES,min_loads_after_RES_pot_curtailment,H2_min_required,H2_min_pot_curtailment,min_loads_supplied_after_RES,wind_prod_ratio,solar_prod_ratio,H2_shortfall,H2_SOC_target,H2_charging,H2_wind_charging,H2_solar_charging,H2_storage,H2_SOC_[%],RES_excess_after_H2,H2_discharge,min_loads_after_H2,excess_after_H2_charging,H2_SOC_target_remaining,BESS_shortfall,SOC_target,NH3_potential_inclu_SOCs_excess,NH3_target,RES_available,grid_import,grid_to_HB,grid_to_H2,NH3_target_after_grid,RES_BESS_charging,P_wind_BESS_charging,P_solar_BESS_charging,E_bat,SOC_[%],RES_excess,H2_SOC_excess,BESS_SOC_excess,SOCs_excess,BESS_discharge,RES_to_plant,RES_to_H2,RES_to_HB,BESS_to_H2,BESS_to_HB,grid_export,wind_grid_export,solar_grid_export,RES_excess_after_grid_export,H2_charging_after_grid_export,H2_wind_charging_after_grid_export,H2_solar_charging_after_grid_export,BESS_charging_after_grid_export,BESS_wind_charging_after_grid_export,BESS_solar_charging_after_grid_export,NH3_target_remainder,RES_final_curtailment,final_solar_curtailment,final_wind_curtailment,direct_solar,direct_wind,final_H2_prod_[MWh],final_NH3_prod_[MWh],final_H2_prod_[tonnes],final_NH3_prod_[tonnes],grey_H2_prod_[tonnes],green_H2_prod_[tonnes],green_NH3_prod_[tonnes],grey_NH3_prod_[tonnes],max_energy_deficit,min_energy_deficit,NH3_cf_[%],H2_cf_[%],trip_event,test_ramp_rates,shortfall_events,BESS_usable_energy,HB_loads,HB_checks,total_H2_charging,solar_transmission_losses,wind_transmission_losses,wind_cost,solar_cost,grid_import_cost,elec_feed_water_m3,elec_cooling_water_m3,HB_cooling_water_m3,waste_water_m3,total_water_m3,waste_water_energy_MWh,water_consumption_cost,solar_export_revenues,wind_export_revenues,total_grid_export_revenues,Electrolyser_SOH,gross_solar_NPV,solar_cost_NPV,PV_opex,final_solar_curtailment_NPV,total_solar_BESS_charging_NPV,total_solar_H2_charging_NPV,PV_variable_opex_NPV,direct_solar_NPV,gross_wind_NPV,wind_cost_NPV,wind_opex,final_wind_curtailment_NPV,total_wind_BESS_charging_NPV,total_wind_H2_charging_NPV,wind_variable_opex_NPV,direct_wind_NPV,BESS_opex,BESS_NPV,electrolyser_opex_NPV,H2_storage_opex_NPV,H2_discharge_storage_NPV,HB_opex_NPV,NH3_storage_opex_NPV,NH3_fixed_opex_NPV,process_plant_fixed_opex_NPV,water_cost_NPV,H2_water_cost_NPV,NH3_water_cost_NPV,grid_import_NPV,grid_import_cost_NPV,solar_grid_export_NPV,wind_grid_export_NPV,max_energy_deficit_NPV,min_energy_deficit_NPV,grid_OPEX_NPV,final_NH3_prod_NPV,max_loads_NPV,min_loads_NPV,final_H2_prod_[tonnes]_NPV,final_NH3_prod_[tonnes]_NPV,H2_pipeline_opex_NPV,H2O_pipeline_opex_NPV,BESS_aug_cost,elect_aug_cost,electrolyser_stack_replacment,HB_refurbishment,grid_fixed_opex
1,0.0,0.0,1112143.2990909112,906117.1568627452,0.0,0.0,0.0,0.0,36314.560770815726,29041.648504274734,2018260.4559536565,37125.24104172633,37125.24104172633,37112.35346776183,37116.64932575,37041.716151239,2007051.5771931848,774.2307692307681,2017486.2251844257,80.63603242785075,1981135.21491193,506.47493460502227,-1981054.5788795021,77.35200875921171,-1981057.8629031705,11208.878760471554,5961.091135012396,2761.908864987603,72.5233163580564,7.471502487753118,3.7460661109261197,3.7460661109261197,0.0,1523842.6098769594,1.33203025338895,2018256.7098875456,114.23920600977526,3.2840236686390454,2018180.0968443055,0.0,0.0,1237.207100591716,2225090777.390038,35861.777338863074,2018256.7098875456,0.0,0.0,0.0,160.38352985630215,0.0,0.0,0.0,0.0,0.0,1982669.5552845483,6675160988.686057,0.0,6675160988.686057,0.0,35587.154602997,33163.06802489446,2424.086578102527,0.0,0.0,0.0,0.0,0.0,838559.0621446765,1144110.4931398719,677681.0910148914,466429.40212498046,0.0,0.0,0.0,160.38352985630215,795771.9649598948,411117.71755493665,384654.24740495806,477674.45893203514,702026.9348769448,1177277.3072308772,35701.39380900677,22415.790312849906,3481.385137520007,0.0,633.6120950286414,3481.3851375200093,0.0,160.38352985630215,541.3559876489213,2754.724599348086,67.18852341233176,56.0,1452.0,41.99520602670928,0.0,2424.086578102527,5811.42408288627,1144114.239205983,17324.98037577331,25462.116809008385,0.0,0.0,0.0,197707.2705593362,0.0,20470.544608617638,941463.1931396963,1159641.0083076502,2071.219024907332,927712.8066461202,0.0,0.0,0.0,396.0,906117.1568627452,0.0,22811844.518835,411117.71755493665,0.0,466429.40212498046,197.9997757231234,477674.45893203514,1112143.2990909112,0.0,39808105.97637177,384654.24740495806,0.0,677684.8370810023,414.6687594609932,702026.9348769448,11.0,0.0,10608000.0,0.0,114.23920600977526,78302.59038580471,0.0,0.0,0.0,927712.8066461202,0.0,0.0,0.0,0.0,0.0,0.0,160.38352985630215,541.3559876489213,0.02,35701.39380900677,36314.560770815726,29041.648504274734,22415.790312849906,3481.385137520007,0.02,0.02,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1004744.2011847455,901133.5125000002,0.0,0.0,0.0,0.0,37298.77479658938,29714.1299075431,1905877.7136847456,37081.79165576089,37081.79165576089,37068.90408179639,37073.19993978456,36993.15538541235,1894674.748310412,774.2307692307681,1905103.4829155148,86.54941856601575,1868795.9220289849,549.9243205704627,-1868709.3726104186,83.26539489737671,-1868712.6566340872,11202.96537433339,5895.973157274788,2827.0268427252126,77.49616412814594,7.55322484708307,0.0,0.0,0.0,2287738.7200662624,1.9997716084495298,1905877.7136847456,147.13474308772558,3.2840236686390454,1905877.7136847456,0.0,0.0,1237.207100591716,3340506252.5106363,37298.77479658938,1905877.7136847456,0.0,0.0,0.0,202.93029798119142,0.0,0.0,0.0,0.0,0.0,1868929.0039292253,10021407541.385506,0.0,10021407541.385506,0.0,36948.70975552047,34455.70638526406,2493.0033702564133,0.0,0.0,0.0,0.0,0.0,1868781.8691861345,147.13474309039623,47.725917623590064,99.40882546680618,0.0,0.0,0.0,202.93029798119142,1867436.4240488796,888565.4868128623,978870.937236017,12128.144788087928,24967.699710522927,34602.841128354456,37095.84449860819,652.3274703150229,3584.2168698624873,0.0,652.3274703149724,3584.2168698624873,0.0,202.93029798119142,109.40986009176873,2862.320611923198,1.974822573242464,67.0,435.6000000000013,49.99429288893962,0.0,2493.0033702564133,6036.400847920681,147.13474309039623,439.88089904982166,905.564238205495,0.0,0.0,0.0,5753.5282881785015,0.0,21075.195194791417,27397.753753230954,54226.47723620088,60.27505825710813,43381.181788960705,0.0,0.0,0.0,392.04,830537.7995391707,0.0,21340112.61439403,818954.3657261404,0.0,91.62103729659556,4.702874128090293,11178.013629574127,926031.5218292585,0.0,37239841.07467037,902185.1956092323,0.0,43.98702085123508,13.796292034596227,23011.70480232528,10.29032258064516,0.0,9923612.903225806,0.0,135.6080581453692,73250.81036091408,0.0,0.0,0.0,39982.6560266919,0.0,0.0,0.0,0.0,0.0,0.0,187.03253270155892,100.83858072974077,0.018709677419354837,34189.71843189695,34376.750964598505,27386.294845661847,601.2234749447216,3303.425686509205,0.018709677419354837,0.018709677419354837,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,1162951.3452862443,896177.2781812501,0.0,0.0,0.0,0.0,37318.90772594522,29737.965244437433,2059128.6234674947,37116.527013974046,37116.527013974046,37103.63944000955,37107.93529799772,37031.66974510877,2047919.8420786737,774.2307692307681,2058354.3926982642,80.73340407838013,2022012.0964535205,515.1889623573084,-2021931.3630494422,77.44938040974108,-2021934.6470731108,11208.781388821026,5991.383247169876,2731.616752830123,72.60101660725309,7.472779606333683,0.0,0.0,0.0,2287738.729932909,1.9997716170742206,2059128.6234674947,135.7381769755751,3.2840236686390454,2059128.6234674947,0.0,0.0,1237.207100591716,3340506417.1665554,37318.90772594522,2059128.6234674947,0.0,0.0,0.0,191.62769311702223,0.0,0.0,0.0,0.0,0.0,2022137.081611642,10021407936.996729,0.0,10021407936.996729,0.0,36991.54185585263,34517.95999708822,2473.5818587644194,0.0,0.0,0.0,0.0,0.0,2022001.3434346656,135.73817697658384,44.91263378678387,90.82554318979996,0.0,0.0,0.0,191.62769311702223,2020654.7581485007,884034.7008067665,1136620.0573417342,11717.587166376725,25409.69286645248,34653.698174064804,37127.280032828196,646.8180391731826,3553.945270182218,0.0,646.8180391731636,3553.945270182218,0.0,191.62769311702223,107.73475024759621,2864.746182192886,1.9777250413231822,67.0,435.60000000000076,49.99429288893962,0.0,2473.5818587644194,6043.927443869924,135.73817697658384,424.9902081069282,921.5950780578623,0.0,0.0,0.0,5704.935105507469,0.0,20897.19818867145,27166.35764527366,53768.4909394526,59.76598681960207,43014.792751562076,0.0,0.0,0.0,388.1196,761262.5268587144,0.0,20190686.54666882,750947.9503126136,0.0,77.15223783881582,4.250533848882699,9953.566366987387,987875.1685414804,0.0,36056568.17311463,965507.9167888332,0.0,38.15127421417645,13.134682104016452,21584.397941304745,9.626430801248697,0.0,9283379.812695106,0.0,115.3035120521354,68524.95162795187,0.0,0.0,0.0,36539.14311330636,0.0,0.0,0.0,0.0,0.0,0.0,162.779157015033,91.51585316961177,0.017502601456815814,31537.964308291277,31700.743465306306,25261.071795482967,549.4430029715497,3018.91759874469,0.017502601456815814,0.017502601456815814,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,1168908.4607492832,891248.3031512534,0.0,0.0,0.0,0.0,37321.79595484206,29741.378301483786,2060156.7639005363,37122.37868786696,37122.37868786696,37109.49111390246,37113.78697189063,37038.202084511686,2048947.0984901774,774.2307692307681,2059382.5331313056,79.84938254053344,2023034.3852126694,509.33728846439885,-2022954.535830129,76.5653588718944,-2022957.8198537976,11209.665410358873,6000.380238105423,2722.6197618945757,72.12655975071064,7.46498120576958,0.0,0.0,0.0,2287738.731464513,1.999771618413036,2060156.7639005363,133.76028636169184,3.2840236686390454,2060156.7639005363,0.0,0.0,1237.207100591716,3340506436.5302057,37321.79595484206,2060156.7639005363,0.0,0.0,0.0,190.1149736128737,0.0,0.0,0.0,0.0,0.0,2023158.8432056687,10021407977.866814,0.0,10021407977.866814,0.0,36997.9206948675,34546.342731812576,2451.57796305494,0.0,0.0,0.0,0.0,0.0,2023025.0829193094,133.76028635943956,44.28625225925169,89.47403410018785,0.0,0.0,0.0,190.1149736128737,2021678.3380132548,879146.4934359778,1142531.8445772768,11678.246375240798,25453.43460598613,34680.10301817201,37131.68098122918,640.9018720212017,3521.4388572595776,0.0,640.9018720212433,3521.4388572595776,0.0,190.1149736128737,107.22476326430794,2865.0857599943997,1.9792319951017014,67.0,435.60000000000036,49.99429288893962,0.0,2451.57796305494,6045.872093097924,133.76028635943956,423.56334003464076,923.1815660202228,0.0,0.0,0.0,5652.754511226997,0.0,20706.06048068632,26917.878624890473,53276.6936168038,59.219332974759055,42621.35489344304,0.0,0.0,0.0,384.238404,697765.5142497619,0.0,19100748.90968279,688290.909418005,0.0,70.04994589630431,3.962955753695479,9142.993662645331,915147.9002448121,0.0,34870971.10453936,894497.4338345494,0.0,34.67206554291433,12.308435310559089,19927.70008590352,9.005370749555233,0.0,8684452.08284381,0.0,104.72201144098197,64103.987006793686,0.0,0.0,0.0,33368.60391216675,0.0,0.0,0.0,0.0,0.0,0.0,148.84255247446325,83.94713551194445,0.016373401362827698,29070.693748550617,29219.536301025084,23284.765930723624,501.7672659048137,2756.9629994771763,0.016373401362827698,0.016373401362827698,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,921016.4624222484,886346.4374839215,0.0,0.0,0.0,0.0,37285.10246580023,29699.27653530593,1807362.89990617,37055.03709107222,37055.03709107222,37042.149517107726,37046.44537509589,36963.69266158201,1796163.6427926708,774.2307692307681,1806588.6691369393,90.25767940029047,1770307.862815098,576.6788852591295,-1770217.6051356976,86.97365573165142,-1770220.8891593663,11199.257113499116,5849.109819975663,2873.8901800243366,81.20442496242066,7.614153410852459,0.0,0.0,0.0,2287738.7115037185,1.9997716009647895,1807362.89990617,155.83894015253264,3.2840236686390454,1807362.89990617,0.0,0.0,1237.207100591716,3340506125.8006716,37285.10246580023,1807362.89990617,0.0,0.0,0.0,209.81343693992636,0.0,0.0,0.0,0.0,0.0,1770443.4498174624,10021407236.979713,0.0,10021407236.979713,0.0,36919.45008870777,34497.03235695216,2422.417731755617,0.0,0.0,0.0,0.0,0.0,1770287.6108773097,155.83894015267097,49.23887492164309,106.60006523102786,0.0,0.0,0.0,209.81343693992636,1768942.9112752266,873565.7209811581,895377.1902940684,12333.391425166674,24741.897603693764,34652.87129710483,37075.2890288603,634.0580387740005,3483.835377879108,0.0,634.0580387739979,3483.835377879108,0.0,209.81343693992636,111.34453083429237,2860.734548968106,1.9776778505367445,67.0,435.6000000000003,49.99429288893962,0.0,2422.417731755617,6031.527363272074,155.83894015267097,447.3250775967191,897.3745244863023,0.0,0.0,0.0,5592.391901986684,0.0,20484.952021929163,26630.437628508014,52707.781552423854,58.586962782717634,42166.225241939086,0.0,0.0,0.0,380.39601996,639564.7962409109,0.0,18067408.06853401,630342.5598779977,0.0,76.91986577199606,3.9152582123377946,8899.458090211156,664581.7946713362,0.0,33688274.93483077,646081.1552362934,0.0,35.529505929743884,11.192465484977639,17853.117054816317,8.424379088293605,0.0,8124164.851692596,0.0,112.44937170164015,59968.24590958119,0.0,0.0,0.0,30426.063799233503,0.0,0.0,0.0,0.0,0.0,0.0,151.39598058972672,80.34335014390557,0.015317052887806555,26752.57514502737,26903.9711256171,21430.234209239396,457.5199755126916,2513.8460193004917,0.015317052887806555,0.015317052887806555,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,951663.6334423124,881471.5320777601,0.0,0.0,0.0,0.0,37295.12967132878,29709.6951436976,1833135.1655200724,37073.387968289244,37073.387968289244,37060.50039432474,37064.79625231291,36983.86789105673,1821933.2755278922,774.2307692307681,1832360.9347508415,87.62480071915282,1796061.7775517832,558.3280080421141,-1795974.152751064,84.34077705051376,-1795977.4367747325,11201.889992180253,5879.634874113527,2843.365125886472,78.57154628128299,7.570890459027877,0.0,0.0,0.0,2287738.7172385654,1.9997716059777668,1833135.1655200724,150.29746341386232,3.2840236686390454,1833135.1655200724,0.0,0.0,1237.207100591716,3340506214.4671674,37295.12967132878,1833135.1655200724,0.0,0.0,0.0,204.741303104559,0.0,0.0,0.0,0.0,0.0,1796195.074615262,10021407451.614567,0.0,10021407451.614567,0.0,36940.09090481036,34538.64156882395,2401.4493359864155,0.0,0.0,0.0,0.0,0.0,1796044.7771518447,150.29746341747247,48.83839288039402,101.45907053707846,0.0,0.0,0.0,204.741303104559,1794699.5299053285,868829.0945932935,925870.4353120351,12199.9521725102,24890.43619571763,34688.939032241426,37090.388368224216,628.4336486797444,3452.9321356026326,0.0,628.433648679679,3452.9321356026326,0.0,204.741303104559,109.9321941520881,2861.8996161305313,1.9797362762379538,67.0,435.59999999999997,49.99429288893962,0.0,2401.4493359864155,6034.7181992450915,150.29746341747247,442.485311956329,902.7619345597069,0.0,0.0,0.0,5542.784781355346,0.0,20303.240957343478,26394.213244549268,52240.2389832481,58.06726913800837,41792.19118659846,0.0,0.0,0.0,376.5920597604,586218.6081673603,0.0,17087897.891967654,577810.8129791056,0.0,67.47489051178266,3.6230333056971102,8113.522356665723,632899.5439308538,0.0,32513040.201777443,615745.8955623411,0.0,32.47974966586859,10.533230067523947,16553.270675614847,7.880870760016597,0.0,7600025.183841461,0.0,99.95464017525032,56099.32681864046,0.0,0.0,0.0,27793.705477842625,0.0,0.0,0.0,0.0,0.0,0.0,136.16226658779746,73.10990259290199,0.014328855927302904,24666.793032278165,24802.955298865967,19758.29678261077,417.936921894917,2296.356713708097,0.014328855927302904,0.014328855927302904,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,1068593.5848005912,876623.4386513323,0.0,0.0,0.0,0.0,37312.15473613383,29730.421166738055,1945217.0234519234,37103.48649699448,37103.48649699448,37090.59892302999,37094.894781018156,37017.26200060351,1934010.249253812,774.2307692307681,1944442.7926826929,82.7405947876748,1908113.5369549291,528.2294793368744,-1908030.7963601414,79.45657111903577,-1908034.08038381,11206.774198111732,5954.658161652286,2768.341838347714,74.18355846808335,7.498782497855355,0.0,0.0,0.0,2287738.724739122,1.9997716125341973,1945217.0234519234,140.1197298604069,3.2840236686390454,1945217.0234519234,0.0,0.0,1237.207100591716,3340506359.1908207,37312.15473613383,1945217.0234519234,0.0,0.0,0.0,194.6604569853855,0.0,0.0,0.0,0.0,0.0,1908239.6489026356,10021407800.339676,0.0,10021407800.339676,0.0,36977.374549288026,34595.18796832087,2382.186580967179,0.0,0.0,0.0,0.0,0.0,1908099.5291727758,140.11972985984653,45.746460837805145,94.37326902204137,0.0,0.0,0.0,194.6604569853855,1906753.2988103195,864314.8681082044,1042438.4307021151,11877.770574118511,25239.723705029362,34735.30769818071,37117.49427914844,623.0432428057863,3423.3145209109684,0.0,623.0432428057964,3423.3145209109684,0.0,194.66045698538548,108.90077733995348,2863.9911120539155,1.9823825875003258,67.0,435.600000000001,49.99429288893962,0.0,2382.186580967179,6041.266132327836,140.11972985984653,430.79996900948004,915.4303934466612,0.0,0.0,0.0,5495.241401547034,0.0,20129.089382956496,26167.816197843025,51792.146982346574,57.569195635254644,41433.71758587726,0.0,0.0,0.0,372.826139162796,537322.0330160735,0.0,16159573.594298378,529777.5551295021,0.0,57.84563192984053,3.2997834100143044,7280.421160541547,654989.1916378035,0.0,31349226.912178103,638957.5183395589,0.0,28.040068582328107,9.99194335128593,15470.564732805928,7.372427485176816,0.0,7109700.978432333,0.0,85.88570051251212,52480.015410986234,0.0,0.0,0.0,25396.59377909057,0.0,0.0,0.0,0.0,0.0,0.0,119.31617144089044,66.75019683178719,0.013404413609412394,22750.98589334782,22870.302064788713,18223.115695278153,381.891296902096,2098.3038291324287,0.013404413609412394,0.013404413609412394,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,1022327.2349864433,871802.00973875,0.0,0.0,0.0,0.0,37304.19298629465,29720.885325497027,1894129.2447251934,37089.762092755525,37089.762092755525,37076.874518791024,37081.17037677919,37002.001249532375,1882924.7875648153,774.2307692307681,1893355.0139559626,85.05763252123502,1857039.482632438,541.9538835758292,-1856954.4249999167,81.77360885259598,-1856957.7090235853,11204.45716037817,5932.3182921691605,2790.6817078308395,76.09256227240863,7.530150444244226,0.0,0.0,0.0,2287738.7222501296,1.9997716103585046,1894129.2447251934,145.214073459221,3.2840236686390454,1894129.2447251934,0.0,0.0,1237.207100591716,3340506296.6631637,37304.19298629465,1894129.2447251934,0.0,0.0,0.0,199.29084475995435,0.0,0.0,0.0,0.0,0.0,1857169.556657118,10021407652.029356,0.0,10021407652.029356,0.0,36959.68806807548,34601.33633296713,2358.351735108352,0.0,0.0,0.0,0.0,0.0,1857024.3425836584,145.21407345958255,48.32723531142732,96.8868381481552,0.0,0.0,0.0,199.29084475995435,1855678.5689308567,859395.5439659711,996283.0249648857,11972.239470731762,25132.662670803285,34746.55040642671,37104.90214153469,617.0741603744428,3390.517364694707,0.0,617.0741603744365,3390.517364694707,0.0,199.29084475995435,109.51447705484497,2863.019500933394,1.9830242213461196,67.0,435.6000000000007,49.99429288893962,0.0,2358.351735108352,6037.422906400953,145.21407345958255,434.22630204726636,911.5473507545238,0.0,0.0,0.0,5442.594094502588,0.0,19936.242104404875,25917.114735726598,51295.95093463408,57.01765241859854,41036.76074770726,0.0,0.0,0.0,369.09787777116804,492503.9279580509,0.0,15279907.591471061,485495.188523048,0.0,54.7339279129462,3.111445523116821,6763.433554777828,577539.5941564746,0.0,30200253.047243923,562826.5336302373,0.0,27.301328687420032,9.307652765608468,14198.10340781911,6.896787002262183,0.0,6651010.592727021,0.0,82.035256600162,49094.207965116155,0.0,0.0,0.0,23182.74749673619,0.0,0.0,0.0,0.0,0.0,0.0,112.5846496726572,61.8676138793783,0.012539612731385787,20961.536962596736,21074.121612269395,16790.11128866805,348.60145357648514,1915.3926020685806,0.012539612731385787,0.012539612731385787,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,1052911.1038449004,867007.098685187,0.0,0.0,0.0,0.0,37305.64679619501,29723.050836627328,1919918.2025300877,37093.32674583457,37093.32674583457,37080.43917187006,37084.73502985824,37006.10185766851,1908713.3101125602,774.2307692307681,1919143.971760857,84.6223753718851,1882824.8757842528,538.389230496791,-1882740.253408881,81.33835170324606,-1882743.5374325495,11204.89241752752,5949.723707855439,2773.276292144561,75.56912093401529,7.521551788739085,0.0,0.0,0.0,2287738.7222989458,1.9997716104011767,1919918.2025300877,143.59937249728864,3.2840236686390454,1919918.2025300877,0.0,0.0,1237.207100591716,3340506312.9747157,37305.64679619501,1919918.2025300877,0.0,0.0,0.0,198.03188450680815,0.0,0.0,0.0,0.0,0.0,1882954.1869908967,10021407689.90961,0.0,10021407689.90961,0.0,36964.015539190914,34627.38805840636,2336.627480784553,0.0,0.0,0.0,0.0,0.0,1882810.5876183985,143.59937249812958,46.9465003801489,96.65287211798068,0.0,0.0,0.0,198.03188450680815,1881464.7155749693,854677.4145405694,1026787.3010343998,11898.145199555951,25209.469712133086,34770.98743090449,37107.6149116882,611.3942026196432,3359.3088056023535,0.0,611.3942026196285,3359.3088056023535,0.0,198.0318845068081,109.60220993244386,2863.228818662394,1.9844188694729192,67.0,435.59999999999894,49.99429288893962,0.0,2336.627480784553,6037.641801247234,143.59937249812958,431.53894506161527,914.3330983675216,0.0,0.0,0.0,5392.496867105255,0.0,19752.73577694184,25678.556510025006,50823.78915407211,56.49282432205505,40659.03132325768,0.0,0.0,0.0,365.40689899345637,451424.1072389693,0.0,14446485.386743007,445004.4174048685,0.0,50.32419754591237,2.892693202542305,6195.0006899072,548218.64293382,0.0,29069048.01852527,534616.776952214,0.0,24.443608425169092,8.733768679521079,13125.80067224996,6.451833002116236,0.0,6221913.13513173,0.0,74.76780597064362,45926.83970930221,0.0,0.0,0.0,21169.915383781015,0.0,0.0,0.0,0.0,0.0,0.0,103.1091519364787,57.066522114067304,0.011730605458393155,19320.801362156722,19423.910514093204,15475.88446356539,318.3342818152285,1749.0894605231908,0.011730605458393155,0.011730605458393155,0.0,0.0,0.0,5062869.822485207,0.0
10,0.0,0.0,986629.5281862173,862238.5596424185,0.0,0.0,0.0,0.0,37292.800442809945,29707.140137703653,1848868.0878286357,37068.45706092982,37068.45706092982,37055.56948696532,37059.865344953476,36978.60057839427,1837666.8746003776,774.2307692307681,1848093.857059405,88.30156464117253,1811799.6307677059,563.2589154015403,-1811711.329203065,85.01754097253348,-1811714.6132267336,11201.213228258235,5907.234617266996,2815.7653827330046,79.24831020330271,7.582007477226963,0.0,0.0,0.0,2287738.71535809,1.9997716043339955,1848868.0878286357,151.8042134877069,3.2840236686390454,1848868.0878286357,0.0,0.0,1237.207100591716,3340506191.013889,37292.800442809945,1848868.0878286357,0.0,0.0,0.0,205.67262554958296,0.0,0.0,0.0,0.0,0.0,1811932.7642248634,10021407394.679049,0.0,10021407394.679049,0.0,36935.32360377265,34622.04046749253,2313.283136280134,0.0,0.0,0.0,0.0,0.0,1811780.960011373,151.80421349030246,48.77022095406032,103.03399253624212,0.0,0.0,0.0,205.67262554958296,1810435.8310231818,849717.3907385981,960718.4402845837,12082.927992186633,25004.199825076317,34773.84468098284,37087.12781726036,605.3905375810333,3326.3216350603743,0.0,605.390537580988,3326.3216350603743,0.0,205.67262554958296,110.4015827341055,2861.648031556673,1.9845819359081633,67.0,435.6000000000008,49.99429288893962,0.0,2313.283136280134,6033.758526691209,151.80421349030246,438.2409116337124,906.8880765571722,0.0,0.0,0.0,5339.544541464713,0.0,19558.771214155007,25426.402578403406,50324.71833402311,55.93808567248748,40259.7746672185,0.0,0.0,0.0,361.7528300035218,413770.76004530414,0.0,13657001.499413906,407762.1055771741,0.0,49.44391888470324,2.7480941137870616,5798.351561745426,473463.4576422246,0.0,27958101.482389484,461029.25319292943,0.0,23.403837796476807,8.1037724900161,11999.007293569788,6.035585711657123,0.0,5820499.384478069,0.0,72.8477566799345,42963.81779257303,0.0,0.0,0.0,19319.847595561143,0.0,0.0,0.0,0.0,0.0,0.0,98.69811276992391,52.97947567670813,0.01097379220301295,17797.358855313974,17896.056968083896,14255.852763819366,290.5146146131786,1596.2341462261368,0.01097379220301295,0.01097379220301295,0.0,0.0,0.0,0.0,0.0
