path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49,path_50,path_51,path_52,path_53,path_54,path_55,path_56,path_57,path_58,path_59,path_60,path_61,path_62,path_63,path_64,path_65,path_66,path_67,path_68,path_69,path_70,path_71,path_72,path_73,path_74,path_75,path_76,path_77,path_78,path_79,path_80,path_81,path_82,path_83,path_84,path_85,path_86,path_87,path_88,path_89,path_90,path_91,path_92,path_93,path_94,path_95,path_96,path_97,path_98,path_99,month
3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,0
9.17162335915303,4.897660465899645,6.256790788273745,9.2092754712848,4.8275665327366815,4.926229733758818,4.091383620400717,4.449214757600254,4.830679507830297,5.350444231307415,6.771164784851272,4.5574790072923195,4.815912180903035,4.273004405065328,4.382987368522075,4.88361340186116,4.644430163418386,4.45754996364056,4.532406502556034,8.236127445870022,5.747779238601625,4.922251477588095,4.736696641405,5.038601650672759,4.420982816192919,4.780295450476083,4.828389023488807,4.263288960704479,9.09198658307795,4.650389818643401,9.58134273697021,4.485863214651616,4.774353224569568,5.073262449205872,4.807888666781582,5.213308355515785,4.844266387017324,5.63698049370974,4.254442859405482,4.515544776429927,4.2072019899926625,4.400185704175771,5.120572892945816,5.424145687708024,4.636446885957481,5.365763972423272,4.544052304500217,4.405052123135138,5.3310506081192495,4.987113264576589,12.722949768216822,5.354601784766082,4.893389878072617,9.132439076175359,3.704449943573472,6.951551616755161,4.45465027716407,4.8549137666055,4.485476753334949,5.147373047386483,5.237541502254966,4.630266849622367,3.418011024059112,7.416637301484818,6.0573185850375255,4.255418964691609,4.189134238804767,3.939087165683533,4.278391987343464,5.009300998757567,12.578239660629166,4.360286171755927,4.413178520417103,4.632946432295855,4.253473137371976,4.183906402450457,4.640914317475983,5.585074809587376,4.390880799069492,3.8498985461845345,3.331656151766318,5.031921653759756,5.399452776402304,4.465650256551363,4.197015421835728,5.0506201655428,5.511540767174825,4.971164563693291,4.230603584601302,3.921666721216016,4.1624600476304625,4.31828946781957,5.159916340276809,5.28565109410531,2.2852839042983244,7.539099675696825,4.954347522336303,4.72243718120447,5.118287929264844,5.220444742636135,1
6.494227314043837,5.285511813253149,6.48370707545941,10.506827398507877,5.913175454833791,4.973335029683631,12.378775232109977,5.7400767728805855,6.5342402624034115,6.676310446419637,11.12829768433484,7.457693193748517,4.9776314018265415,7.087324738049843,4.676879477249716,6.5093307986139655,4.293045973826057,4.982274134619734,4.4690609329585635,6.156856810957321,5.3180231212670765,4.6453299835775335,5.833113190155929,7.085823748091212,4.344049485942285,4.830597909162056,5.226224161891724,5.080470992337014,8.438494011073503,5.722778277730875,14.371714583893372,5.360470331327323,5.28110683108719,6.398295312692397,15.05190757941343,5.711796146260684,5.6803577185250544,5.572544444840925,15.321662430455088,5.3282155720149955,4.766467078076087,5.3424157543712845,5.86825373194602,5.4655338407319105,9.306584292032756,10.549786839603296,5.503933307962652,5.337426963761917,9.881670539072392,7.919386213350404,11.995225605116818,5.199062989018795,6.18041507304741,17.735910256442384,3.4752841293774517,6.340776465739079,5.234451168262837,7.54547123935612,6.817332303345985,3.407557306518219,5.181686114488758,6.138987106195358,4.147304123239186,9.106909027600913,5.160940548812064,6.4158865931109625,6.352213758625225,5.606803054585514,6.270264516599268,6.4631667656692375,11.36995516176174,5.015974475698253,6.4255752147301,6.557398226199008,5.84400932152514,5.2222559948126195,5.405012414933516,6.496137156419584,5.170737827373137,4.857618795700851,4.664433391262112,4.1186843261300154,6.67356068992814,5.456908518838439,5.6395679618915056,5.810873431474265,8.858854259034509,5.183292346510455,5.94913121891402,4.260492083223962,5.156740500172465,5.883155189309433,6.971118723324105,15.005692607244697,1.5954302349803144,8.312213425811212,7.568646477088936,6.447484390888233,6.0791469501205855,7.230992061029191,2
6.619245791172391,6.997064625528239,5.472308163564568,12.148346132568445,5.893480114955795,6.400660667932229,25.0,14.459961939335646,5.179243763659229,6.186199622445637,8.941605447355045,7.939922986428533,5.52241515520964,9.60955910281013,5.26368277998066,9.381550278779542,5.278434969419583,8.253867210787217,4.60643251857414,6.090352428408753,1.608223310185756,4.722562663857741,6.208928336333694,9.280885878277864,5.971038490848821,5.324145983096184,4.124769361324047,5.924340217054553,11.022737309254193,5.8351774432287655,20.596378405269114,7.122417379577688,6.857912290102629,7.447701687799217,13.562560924960742,6.4104343568226785,7.476832607462912,6.099937470451973,21.621632219211925,6.360489219678296,5.737647352210561,5.180333996849314,5.5066804582930144,8.130625166128079,12.080235995578626,13.597994191637929,7.382215017713872,5.3366896409117475,12.656856525814797,8.70876107146405,9.605661746212917,6.04532088445032,7.602096332635068,7.123103943431177,4.665147694882887,7.455018686540084,7.816910240792378,7.61079591442184,6.929632600645384,4.362336519879864,4.544982040158589,3.9929643651627917,4.629044343261671,9.626055530483162,7.368561334647487,6.781335836316815,6.7059551511833675,5.920014000315697,9.485863750359929,8.7238383741363,8.453444120043406,5.850188127531595,7.082505137805143,9.720172366699485,5.761477636421928,6.681657985852959,7.9112193319225295,7.438883054138857,4.9872815408252045,6.54949900092382,6.438174650583026,5.32424753253401,7.281538190786448,6.014827081426521,8.020163265520743,6.683855760921201,8.892168189277792,4.580855756836399,6.208463954474491,4.056734590713328,6.540924226675394,6.964711924171887,8.024806670827344,5.816633528254718,2.2992825903309075,10.361448195586846,7.2681029507872825,9.076634957449327,6.3051554256356015,7.347294456561926,3
9.006832708225192,5.468744798160412,4.948909805877337,7.006051100545309,6.54086283547819,6.877938236923344,25.0,10.913775701615815,4.500817879484376,7.960349644771126,11.263460247418202,14.275579804014292,5.494066336715682,6.240696924795823,5.537692972986401,9.261270107185798,6.757871921667421,4.919477176338239,5.73926325879321,6.994615556776048,3.5225229833164873,5.417915180974389,10.687885340563119,12.947781742666292,5.5419309399238,6.992377532635076,4.090456518814861,7.257883733807219,10.059630745551448,5.666001619997416,25.0,7.330069271788732,6.297681033761931,9.3198659873945,16.295865474702808,8.490607839997914,6.8186872706932835,7.696157483947242,25.0,7.803364791106046,5.905628504541883,5.8456689553047045,5.310699357401842,10.928498515230546,10.698519918414256,18.96914133879255,6.987527141586168,5.9887279422671345,11.308942110472993,9.568423402573984,9.76276425660716,4.090823295542601,6.612886865880072,11.790442388815583,4.829115316560067,7.674116298433433,11.070446546435354,10.382628993323479,7.415041112778787,3.081411648157752,5.570198525445146,5.4758613303978585,5.487408860456006,8.828644014149107,8.773936227236296,6.271803914931206,6.383582608433972,5.292902835729683,6.575882616709975,10.896688905844433,7.30052299620937,7.055473714267849,7.239697592470212,9.246783428168394,4.613604948751115,8.060358723889893,6.829161978599395,8.005007927306897,5.808800497906159,7.592535653875977,7.955062759736396,5.5422543848449,7.135111816618279,5.1123732683772305,7.0904290424256615,4.693753392164499,11.112922617315274,5.7322808743339575,7.588947172285611,4.981809445258916,7.4892785373386275,7.052446609025523,8.630716837872425,4.677074282804548,4.102559840686707,7.5492043532085855,4.876795874960622,9.028216349581076,7.124857902870141,7.4013509064319445,4
12.084104720084742,6.052060687463931,7.149855932286709,9.172280292978161,8.006115038780123,7.591376908438546,11.754648600438797,9.727947305289415,5.739623090154401,7.161288576260247,9.945974668833868,14.642245790618407,6.140481550633666,9.517278410858538,7.405460605560146,8.43058859659986,8.256109039974131,5.752972876521218,3.9361317078324074,9.503711361312295,4.014170566791941,6.721498497760002,2.5799713829340583,25.0,6.073208558791919,7.032077609276231,2.964208782925777,8.39382410280082,10.981246663662171,7.209020217166893,25.0,8.424985782623926,7.63849805016401,8.911751728757864,17.02748446933739,11.59192239923307,8.8519553402785,7.436633148971824,25.0,5.194602264060363,7.8208192497606355,6.901089924703506,5.6068043918768895,9.944282504317547,8.524378017007061,25.0,7.146504271220499,7.011392628690164,13.195967897040578,11.019989317486111,11.757108189880451,4.272869150508363,5.992556562683537,15.165727527342996,5.250262145650948,9.09249549294704,5.521917039114779,13.696245081713311,7.999374237783224,3.3650552494763164,6.960837091821736,7.5647070650218975,6.1573047664072575,8.66510810994146,10.152044424189507,6.554449030799952,6.774439118154743,6.87171714287676,6.047909994314231,13.063836528969883,10.601773034144255,7.421141870689908,6.8226461250832084,11.516205700376625,6.758575709195173,7.183751371423127,7.902661496865251,8.112270662378203,6.80373563631072,8.246622753038068,7.564272809599635,4.912618392954167,9.639910475898787,7.0715662227313425,9.626930567832204,5.48434889467296,16.104500842212303,6.272390200943782,6.166550273628873,6.944941910424761,6.1639035373848365,7.085400438494341,9.694736560748954,5.163681936422693,1.5,10.934157523669947,4.360980341954452,9.181932587450284,8.675654708728128,9.314998377524997,5
3.826522881311055,6.538372547581557,5.655142981496687,6.940278254081347,9.070951524070134,8.851534053217483,1.5,7.720245311692164,5.749870920768174,8.214310917713593,10.605559925410086,22.99332645975688,7.473112882885658,7.23021520165436,9.322337690967581,8.356572508294573,10.855058202237226,6.264310242254879,4.4158776047791015,13.54517426201797,5.868414647259914,9.164399559153333,5.73420100072488,25.0,6.45627729388219,6.955568403999399,3.330187872702822,10.192106769267003,8.638291034595836,7.247123718185922,16.457430936428878,8.904673427247374,6.966316563725619,10.317984935032204,17.57039896863781,13.438420779679966,9.09726410169724,9.013574483093914,14.507162905278408,4.871084299524984,9.487612928859898,7.263499372628513,5.806024473817917,12.30528031042883,1.5,25.0,6.932477936251287,8.410837872684192,12.709714448048773,10.665783011842363,12.384320033652743,2.0745824937547686,8.250021627614988,13.587513985936802,5.708079000550897,5.946255539519459,6.303169138018101,12.848268635734483,10.11329959697877,3.6121895535824007,9.58650125058742,8.127864550002952,6.519582001156835,10.012249127202335,10.428148023270232,7.3574420277050026,6.9232341732566365,7.404473825577481,7.266348769327764,3.2437840533693976,10.536099242944136,7.144783137191218,7.240405979801947,10.296254246854401,6.166733929075594,8.661499015496585,7.845960505360326,10.094673787776479,6.20714266156,7.775249020580906,8.6608796048803,5.45981036452834,12.173893002952148,5.544593620256665,9.29723451178647,6.20870348239085,11.842086674699248,6.532076828200168,6.8290160803771,6.837188305334966,5.08293022458591,6.9297668636610075,13.485209181768335,6.170523811324501,2.541509645354279,8.602992548920913,5.690758492607164,11.307312638907256,12.001980002982437,10.594679147487737,6
5.221519231336848,6.473033673085103,6.041842828942512,9.841185744497853,10.790472285152665,8.282978857057028,1.5,7.366318081513112,5.93640465151597,8.33103246324059,8.901784708341212,22.74716141583623,9.964694716438428,5.7962625588060614,8.649472375456636,8.785576572444045,10.277390761194667,6.01562269373645,5.978455216134378,13.372380959976326,6.398295609202052,8.131482785306858,1.5,25.0,7.27764471772595,9.423930954196468,3.430019867668051,10.975619750126828,8.186390575196528,9.444289398821443,11.45433683219208,11.700705496804957,7.559269835458613,11.228701846469813,16.39144377991261,13.936598839724756,8.383958614548522,9.14081025574532,13.879508392603949,5.73642759039662,10.16190818562447,7.57869873315195,6.775691749421754,12.581793515270661,3.101699354057345,25.0,7.503373946187758,8.812410242029351,13.599110469575637,11.693540181468881,11.020429284379876,1.5,9.787218736770937,17.960037768582943,5.803791678879054,3.697324706759963,3.654161415914027,9.729696480311517,9.31912196611862,4.641145139100383,8.53226928745648,7.589765148081744,5.3657486787850095,8.935996989521938,14.851218458575703,7.231181333431248,7.154406886887837,7.8920541309985435,7.2288894844578016,5.472486013846626,10.76140179653172,8.905888153909396,9.297398193317235,12.92032419261454,5.139297799341617,10.767922181867453,7.0448876453918166,9.452185871333809,6.819430019779318,5.946409960044747,7.452674815518049,6.594338540051159,10.557707779255196,5.892093848509367,7.660926675247165,5.8262351984199,14.388011005996495,5.826849237069772,7.94368032888968,3.1626558687253725,5.431071092076315,5.806703330494484,10.090580894156396,7.502851117549127,3.089887058398841,4.555172843622642,6.86638603992511,10.139336518367575,18.882385562513456,11.985948413111227,7
4.001215590109284,6.708251119186629,5.601038026600225,9.693172941798233,10.682916404671058,8.119184829932687,3.7387796148706536,7.760289261162231,7.6561020597129925,11.350158161863224,6.554635982302646,21.882076149002998,10.387853006229617,6.4130128961781026,8.665009535660078,9.160013292635105,11.065304130846787,8.097471869931363,11.331968744659363,16.043440085110028,8.229312975801637,7.8756657649051425,1.7919856788085302,20.790306738794165,8.767608255208158,6.870973173942653,4.777247594951093,12.255809473353715,9.91840768650166,10.990233345452868,13.948954069644616,12.066998681878802,7.622905387153269,9.78125892985698,11.5888540497498,16.97270351315487,7.68374623448087,7.7495776060056,12.462875324641583,6.119746593324332,11.917685038025635,7.948434639151089,9.474666399188282,14.684238019852137,1.5,25.0,7.5834734941853625,11.054804995609862,14.28161361382683,12.135511571021471,12.64533471680433,3.2622648479875087,10.921394326007409,14.168281899198536,4.057724447306214,4.551543877201165,5.376488386110665,11.120605824703844,10.51607378322763,6.375558994769231,8.0925895294729,8.858141977459788,5.041622968008078,9.895517498489225,15.003258572852816,8.34033448349101,7.137495817664094,6.437970107831235,10.311789466354558,7.654286933516614,10.940277991763159,9.47323869967955,10.09676166298946,9.880300734748925,5.1069256093232545,12.974765288312172,8.088283502618973,12.895952589393836,6.441004866979346,8.851700914325136,8.48193007508566,4.144630154935156,11.504176532649204,5.755844639993964,10.266228200065356,6.164452068400093,16.835264518235782,6.063162790898642,9.192970499681985,4.9695327390752615,5.733456146362214,5.01389345767017,9.755851362869015,6.95034473730545,3.6713541911272913,3.6249590341014284,9.720727789577943,13.075426622744754,20.99731590057337,13.044438727997075,8
5.193903589936137,6.131686362896685,9.198147745719464,12.558253792726644,11.2294974716468,10.044903714366797,2.4431718535307922,9.015024495539258,7.801047943745395,12.19233911177717,6.4915545051256345,23.602658174926738,10.519643999229196,8.145554682209223,7.479356376868486,9.430466838359628,11.029528473596079,7.591027750102383,19.9640693785047,12.966987379646255,9.484195964140305,8.572673374988927,7.115134831186911,19.818419843276242,10.033086375749459,5.627728153994763,3.63747493976601,9.773819977607218,8.740787056672389,12.925572612334747,16.78512155359035,13.144992204280916,9.263590861783397,7.586196656780633,15.605029474235337,19.546178853549993,8.27016243033072,9.216170051004605,11.591665007869288,11.08958369862344,10.77536132885707,11.405778502213085,10.806191986589825,18.676919398463266,3.5097926498219234,25.0,8.398756373107213,9.28695941300067,12.321442520522028,12.952790234713033,11.966618665531453,1.5,13.245099613307042,14.229688919316612,2.6844204391591147,7.737635673646624,7.555249496919109,11.441400589730435,8.772532647905585,4.128006883024877,6.856183809805159,9.064982606029247,3.9066682300259226,11.870711462952599,12.758049189951675,8.866427734456407,11.40390509141114,8.368500036518041,10.263335171248517,4.105948531377676,12.8384379121842,10.890444851646285,11.27489242912417,8.946191193971291,5.676903693309997,12.968917221239886,8.332679229916506,10.108014306795049,10.83007502318889,10.160953609366846,8.417860024170809,4.417658824207813,11.082259663994977,5.467724857171043,11.445943772370386,6.436077035847307,14.178126372822469,6.076537203598353,8.912129403303958,7.9588961558705815,6.761859312557255,6.436260401627324,7.527905419096896,7.822283350710492,5.138119564836444,5.523631081312417,7.386041121476878,10.057013522454298,25.0,20.47039039488847,9
